Point ID,density,Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,velocity_0,velocity_1,velocity_2,velocity_Magnitude
196,1,-0.00450832,-0.00175415,0.999988,1,38,0,-1.32053,38.0229,-0.000244545,-2.60363e-07,1.81095e-06,0.000244552
197,1,-0.00450832,-0.00175415,0.999988,1,38,0,-1.32053,38.0229,-0.000244545,-2.60363e-07,1.81095e-06,0.000244552
198,1,-0.00397023,-0.00175697,0.999991,1,39,0,-1.31677,39.0222,-0.000222097,-2.0409e-07,2.53739e-06,0.000222112
199,1,-0.00397023,-0.00175697,0.999991,1,39,0,-1.31677,39.0222,-0.000222097,-2.0409e-07,2.53739e-06,0.000222112
200,1,-0.00346347,-0.00175881,0.999992,1,40,0,-1.31348,40.0216,-0.000199282,-1.31507e-07,3.19011e-06,0.000199308
201,1,-0.00346347,-0.00175881,0.999992,1,40,0,-1.31348,40.0216,-0.000199282,-1.31507e-07,3.19011e-06,0.000199308
202,1,-0.00298364,-0.00176137,0.999994,1,41,0,-1.31062,41.0209,-0.000176132,-7.8789e-08,3.76313e-06,0.000176172
203,1,-0.00298364,-0.00176137,0.999994,1,41,0,-1.31062,41.0209,-0.000176132,-7.8789e-08,3.76313e-06,0.000176172
204,1,-0.00252563,-0.00176338,0.999995,1,42,0,-1.30818,42.0204,-0.000152712,-1.20122e-08,4.2568e-06,0.000152771
205,1,-0.00252563,-0.00176338,0.999995,1,42,0,-1.30818,42.0204,-0.000152712,-1.20122e-08,4.2568e-06,0.000152771
206,1,-0.00208535,-0.00176638,0.999996,1,43,0,-1.30613,43.0198,-0.000129055,3.9555e-08,4.67105e-06,0.000129139
207,1,-0.00208535,-0.00176638,0.999996,1,43,0,-1.30613,43.0198,-0.000129055,3.9555e-08,4.67105e-06,0.000129139
208,1,-0.00165879,-0.00176923,0.999997,1,44,0,-1.30447,44.0193,-0.000105218,1.02175e-07,5.00763e-06,0.000105337
209,1,-0.00165879,-0.00176923,0.999997,1,44,0,-1.30447,44.0193,-0.000105218,1.02175e-07,5.00763e-06,0.000105337
210,1,-0.00124257,-0.00177342,0.999998,1,45,0,-1.30318,45.0189,-8.12331e-05,1.53765e-07,5.26898e-06,8.1404e-05
211,1,-0.00124257,-0.00177342,0.999998,1,45,0,-1.30318,45.0189,-8.12331e-05,1.53765e-07,5.26898e-06,8.1404e-05
212,1,-0.000833846,-0.0017778,0.999998,1,46,0,-1.30225,46.0184,-5.71482e-05,2.15476e-07,5.456e-06,5.74085e-05
213,1,-0.000833846,-0.0017778,0.999998,1,46,0,-1.30225,46.0184,-5.71482e-05,2.15476e-07,5.456e-06,5.74085e-05
214,1,-0.000429785,-0.00178361,0.999998,1,47,0,-1.30169,47.018,-3.29953e-05,2.69271e-07,5.57023e-06,3.34632e-05
215,1,-0.000429785,-0.00178361,0.999998,1,47,0,-1.30169,47.018,-3.29953e-05,2.69271e-07,5.57023e-06,3.34632e-05
216,1,-0.000228159,-0.00178986,0.999998,1,48,0,-1.30149,48.0176,-8.81976e-06,3.3176e-07,5.6121e-06,1.04592e-05
