Point ID,density,Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,velocity_0,velocity_1,velocity_2,velocity_Magnitude
1583,1,-0.0238875,0.0075174,0.999686,1,4,-27,-1.3346,27.3273,1.14616e-05,0.000303194,-1.74027e-05,0.000303909
1636,1,-0.0241416,0.00576246,0.999692,1,4,-26,-1.34168,26.3401,7.06342e-06,0.000317555,-2.52504e-05,0.000318635
1690,1,-0.0265921,0.00298517,0.999642,1,4,-25,-1.3448,25.3537,2.99788e-05,0.000295059,-4.13083e-05,0.000299441
1746,1,-0.0271588,0.00381345,0.999624,1,4,-24,-1.34696,24.3683,6.29731e-05,0.000268188,-4.16236e-05,0.000278609
1804,1,-0.0257879,0.00335585,0.999662,1,4,-23,-1.35153,23.3843,7.24134e-05,0.000271753,-4.68888e-06,0.000281275
1865,1,-0.0235203,0.00277198,0.99972,1,4,-22,-1.35289,22.4016,8.86735e-05,0.000233689,2.21367e-05,0.000250926
1931,1,-0.0219794,0.013995,0.99966,1,4,-21,-1.35642,21.4205,9.1503e-05,0.000172961,4.17634e-06,0.000195719
2014,1,-0.0262661,0.0484363,0.998481,1,4,-20,-1.37762,20.4426,3.41109e-05,0.000135791,-1.71256e-05,0.000141053
2111,1,-0.0446726,0.143217,0.988683,1,4,-19,-1.44255,19.47,2.07571e-05,7.97469e-05,-8.38123e-06,8.28292e-05
2216,1,-0.180374,0.482391,0.857184,1,4,-17.3913,-2,17.9571,-0.000116731,9.50751e-06,2.66271e-05,0.000120106
2217,1,-0.0827559,0.391758,0.916339,1,4,-18,-1.63904,18.5118,2.38253e-05,5.95417e-05,1.09464e-05,6.5059e-05
2733,1,-0.0247166,-0.343005,0.939008,1,4,-11.8435,-2,12.6597,2.37868e-05,-4.87415e-06,-2.29109e-05,3.33838e-05
2824,1,-0.0419829,-0.220698,0.974438,1,4,-11,-1.77,11.8378,-1.0078e-05,-4.75159e-05,1.20139e-07,4.8573e-05
2917,1,-0.0482963,-0.125749,0.990886,1,4,-10,-1.61728,10.8911,4.05552e-06,-5.16149e-05,4.14609e-06,5.19397e-05
3011,1,-0.0512104,-0.0611268,0.996815,1,4,-9,-1.54001,9.96853,-1.68719e-05,-6.51018e-05,9.49326e-06,6.79193e-05
3105,1,-0.0506452,-0.0172008,0.998569,1,4,-8,-1.5087,9.07062,-2.20385e-05,-6.0123e-05,6.96308e-06,6.44124e-05
3198,1,-0.0492238,0.0137712,0.998693,1,4,-7,-1.50976,8.2024,-1.67275e-05,-4.46243e-05,6.21484e-06,4.806e-05
3290,1,-0.0483589,0.032129,0.998313,1,4,-6,-1.53291,7.37223,-2.08709e-05,-3.00286e-05,-1.74883e-06,3.6611e-05
3380,1,-0.0471669,0.0448613,0.997879,1,4,-5,-1.56611,6.59187,-1.31757e-05,-1.30982e-05,2.80934e-07,1.85807e-05
3471,1,-0.0470143,0.0507842,0.997602,1,4,-4,-1.612,5.88205,2.73457e-06,-5.1195e-06,5.41917e-06,7.94069e-06
3560,1,-0.0465269,0.0438997,0.997952,1,4,-3,-1.65613,5.26714,1.71815e-05,-1.79556e-06,1.02021e-05,2.00627e-05
3649,1,-0.0470131,0.0366155,0.998223,1,4,-2,-1.69018,4.78087,2.56808e-05,4.6991e-06,5.67963e-06,2.67178e-05
3738,1,-0.0460823,0.0249485,0.998626,1,4,-1,-1.72179,4.46817,2.48445e-05,1.73194e-06,2.53665e-05,3.55487e-05
3827,1,-0.0455734,-0.00639493,0.998941,1,4,0,-1.7352,4.36015,3.77863e-05,-2.62761e-06,3.21965e-05,4.97124e-05
3916,1,-0.0465662,-0.0278265,0.998528,1,4,1,-1.71027,4.46374,4.24232e-05,-7.37512e-07,2.4448e-05,4.89691e-05
4005,1,-0.0465717,-0.0308641,0.998438,1,4,2,-1.68507,4.77906,2.30672e-05,-5.77635e-06,1.39321e-05,2.75602e-05
4094,1,-0.0461873,-0.0391571,0.998165,1,4,3,-1.65498,5.26678,1.78086e-05,-4.68694e-06,-3.32824e-06,1.87134e-05
4184,1,-0.0465015,-0.045415,0.997885,1,4,4,-1.61537,5.88298,7.99585e-06,5.16974e-06,2.34439e-06,9.80592e-06
4275,1,-0.0461794,-0.042409,0.998033,1,4,5,-1.57451,6.59387,1.38012e-07,1.19148e-05,1.22785e-06,1.19787e-05
4366,1,-0.049392,-0.0342398,0.998192,1,4,6,-1.5406,7.37384,8.67629e-06,1.65368e-05,1.31243e-05,2.28252e-05
4458,1,-0.0510727,-0.0161539,0.998564,1,4,7,-1.51445,8.20327,-9.61525e-06,3.93709e-05,5.14228e-06,4.08529e-05
4552,1,-0.0515915,0.0156012,0.998546,1,4,8,-1.51225,9.07121,-1.00868e-06,4.52798e-05,1.58133e-06,4.53187e-05
4647,1,-0.0497311,0.0614082,0.996873,1,4,9,-1.54188,9.96882,6.86097e-06,4.69717e-05,3.21587e-06,4.75789e-05
4741,1,-0.046249,0.12593,0.99096,1,4,10,-1.62148,10.8917,1.72217e-05,4.53975e-05,8.71335e-06,4.933e-05
4845,1,-0.0222585,0.338753,0.940612,1,4,11.8467,-2,12.6627,1.06319e-05,-8.02828e-06,-1.67866e-05,2.14308e-05
4846,1,-0.0389528,0.217954,0.975181,1,4,11,-1.77212,11.8381,6.15076e-06,3.78179e-05,-8.71276e-07,3.83247e-05
5350,1,-0.186027,-0.484333,0.854877,1,4,17.3834,-2,17.9494,-0.000118195,-2.82803e-05,2.01168e-05,0.000123185
5447,1,-0.0867875,-0.388021,0.917555,1,4,18,-1.63573,18.5115,2.4693e-05,-6.7231e-05,5.21436e-06,7.18118e-05
5544,1,-0.0454998,-0.141227,0.988931,1,4,19,-1.44279,19.47,1.79399e-05,-9.23723e-05,-1.03932e-05,9.46705e-05
5641,1,-0.0268127,-0.0482276,0.998476,1,4,20,-1.3777,20.4426,3.34319e-05,-0.00013766,-1.60839e-05,0.000142572
5725,1,-0.0223131,-0.0138061,0.999656,1,4,21,-1.35694,21.4206,8.56284e-05,-0.000179757,5.72139e-06,0.000199192
5790,1,-0.0235218,-0.00286111,0.999719,1,4,22,-1.35329,22.4016,8.85043e-05,-0.00023905,2.39132e-05,0.000256027
5850,1,-0.0265717,-0.002944,0.999643,1,4,23,-1.3519,23.3843,7.37026e-05,-0.000275342,-3.59375e-06,0.000285059
5908,1,-0.02752,-0.00376925,0.999614,1,4,24,-1.3481,24.3684,5.53333e-05,-0.000280041,-4.028e-05,0.000288284
5964,1,-0.0266598,-0.0032898,0.999639,1,4,25,-1.34525,25.3537,3.14969e-05,-0.000298203,-4.0585e-05,0.000302595
6019,1,-0.0243923,-0.00580244,0.999686,1,4,26,-1.34227,26.3401,5.65227e-06,-0.000323647,-2.44936e-05,0.000324622
6072,1,-0.0240819,-0.00763693,0.999681,1,4,27,-1.33498,27.3273,1.20426e-05,-0.000307348,-1.68118e-05,0.000308043
6122,1,-0.0266464,-0.00587346,0.999628,1,4,28,-1.32874,28.3155,1.3027e-06,-0.000302633,-1.36217e-05,0.000302942
6170,1,-0.0271888,-0.00528302,0.999616,1,4,29,-1.32457,29.3045,-2.75164e-05,-0.000315275,-1.07543e-05,0.000316656
6216,1,-0.0254787,-0.00647845,0.999654,1,4,30,-1.31937,30.2942,-4.31229e-05,-0.000315453,-8.6021e-06,0.000318503
6260,1,-0.0238532,-0.00726899,0.999689,1,4,31,-1.31307,31.2846,-4.93065e-05,-0.00030618,-6.99399e-06,0.000310204
6303,1,-0.0227883,-0.00734962,0.999713,1,4,32,-1.30645,32.2755,-5.22869e-05,-0.00029365,-5.84843e-06,0.000298326
6346,1,-0.0221083,-0.00702322,0.999731,1,4,33,-1.29999,33.2669,-5.39668e-05,-0.000279231,-4.96313e-06,0.000284441
6389,1,-0.0216705,-0.00648881,0.999744,1,4,34,-1.29394,34.2589,-5.51592e-05,-0.000263737,-4.04561e-06,0.000269474
6432,1,-0.0213658,-0.00588191,0.999754,1,4,35,-1.28841,35.2514,-5.63119e-05,-0.00024754,-3.07521e-06,0.000253883
6473,1,-0.0211246,-0.00527586,0.999763,1,4,36,-1.28343,36.2443,-5.73411e-05,-0.000230749,-2.16095e-06,0.000237777
6514,1,-0.020924,-0.00469448,0.99977,1,4,37,-1.27898,37.2376,-5.82918e-05,-0.000213361,-1.33774e-06,0.000221185
6555,1,-0.0207497,-0.00414587,0.999776,1,4,38,-1.27504,38.2312,-5.914e-05,-0.000195542,-5.71541e-07,0.000204291
6596,1,-0.0205938,-0.00363469,0.999781,1,4,39,-1.27156,39.2252,-5.99463e-05,-0.000177316,1.3379e-07,0.000187175
6637,1,-0.0204512,-0.00315862,0.999786,1,4,40,-1.26853,40.2195,-6.06506e-05,-0.000158746,7.72232e-07,0.000169939
6678,1,-0.0203235,-0.00271237,0.99979,1,4,41,-1.2659,41.2141,-6.12856e-05,-0.00013983,1.33252e-06,0.000152677
6719,1,-0.0202107,-0.00228966,0.999793,1,4,42,-1.26366,42.209,-6.18114e-05,-0.000120639,1.81989e-06,0.000135565
6760,1,-0.0201144,-0.00188532,0.999796,1,4,43,-1.26179,43.2041,-6.22649e-05,-0.000101191,2.22715e-06,0.000118834
6801,1,-0.020034,-0.00149478,0.999798,1,4,44,-1.26028,44.1994,-6.26185e-05,-8.15504e-05,2.55571e-06,0.00010285
6842,1,-0.0199705,-0.00111435,0.9998,1,4,45,-1.25911,45.195,-6.29031e-05,-6.17425e-05,2.80656e-06,8.81863e-05
6883,1,-0.0199228,-0.000740893,0.999801,1,4,46,-1.25827,46.1907,-6.30979e-05,-4.1823e-05,2.98459e-06,7.57589e-05
6924,1,-0.0198917,-0.000372029,0.999802,1,4,47,-1.25778,47.1867,-6.3227e-05,-2.182e-05,3.08932e-06,6.69575e-05
6965,1,-0.0198761,-0.000187738,0.999802,1,4,48,-1.25761,48.1828,-6.32712e-05,-1.7844e-06,3.11956e-06,6.33732e-05
171,1,-0.172775,0.510426,0.842386,1,4.13241,-16,-3,16.7951,-0.000170215,-5.05412e-05,8.73758e-05,0.000197894
649,1,-0.173196,-0.51471,0.839688,1,4.14128,16,-3,16.7973,-0.000173384,4.07127e-05,8.59982e-05,0.000197775
5349,1,-0.228413,-0.519373,0.823455,1,4.67777,17,-2,17.7449,-0.000226449,1.73338e-05,1.26262e-05,0.000227462
2310,1,-0.218469,0.500127,0.837941,1,4.7048,-17,-2,17.752,-0.000213176,-3.84256e-05,1.29694e-05,0.000216999
183,1,-0.168464,0.350518,0.92128,1,4.82287,-15,-3,16.0393,-3.4238e-05,-8.70382e-06,-6.51205e-05,7.40856e-05
631,1,-0.1617,-0.359956,0.91885,1,4.85091,15,-3,16.0478,-5.58712e-05,1.94508e-05,-4.583e-05,7.48352e-05
36,1,-0.246104,-0.0811061,0.965844,1,5,-14,-3.53226,15.28,-9.16113e-05,2.18931e-05,9.27783e-05,0.000132211
127,1,-0.260466,0.0853955,0.961699,1,5,14,-3.6076,15.2975,-9.9428e-05,7.82115e-06,9.40346e-05,0.000137075
172,1,-0.213033,0.517795,0.828556,1,5,-16,-2.81819,16.9983,-0.000223456,-3.32362e-05,0.000103332,0.000248424
184,1,-0.142003,0.334075,0.931788,1,5,-14.9079,-3,16.0076,-4.88565e-05,-5.36056e-06,-5.75571e-05,7.56869e-05
185,1,-0.13922,0.368998,0.918944,1,5,-15,-2.95192,16.0846,-4.66892e-05,-1.05297e-05,-7.03266e-05,8.50681e-05
209,1,0.0818647,-0.587786,0.804864,1,5,-13.3028,-3,14.5246,-3.78268e-05,5.13697e-05,-2.53275e-05,6.86382e-05
237,1,0.162051,-0.691013,0.704443,1,5,-13,-2.7545,14.1981,-1.56646e-05,5.44726e-05,-7.60306e-05,9.48331e-05
265,1,0.0059096,-0.395468,0.918461,1,5,-12,-2.03676,13.1586,1.31387e-05,1.78421e-05,-3.26011e-05,3.94182e-05
557,1,0.0148457,0.395134,0.918503,1,5,12,-2.04183,13.1594,-9.94966e-08,-3.44993e-05,-3.86753e-05,5.18265e-05
597,1,0.105618,0.603427,0.790393,1,5,13.2935,-3,14.5161,-1.82435e-05,-3.78717e-05,-4.61751e-05,6.24438e-05
598,1,0.1774,0.692429,0.699336,1,5,13,-2.75439,14.1981,3.47933e-06,-5.18253e-05,-8.6659e-05,0.000101033
617,1,-0.139923,-0.35124,0.925771,1,5,14.924,-3,16.0227,-6.47623e-05,1.72632e-05,-4.29312e-05,7.95944e-05
632,1,-0.138497,-0.379008,0.914971,1,5,15,-2.95883,16.0859,-6.3623e-05,2.08147e-05,-5.14339e-05,8.44191e-05
651,1,-0.210618,-0.523095,0.82584,1,5,16,-2.81974,16.9986,-0.00022999,2.69134e-05,0.000123301,0.000262341
688,1,-0.0220899,0.000180499,0.999756,1,5,-48,-1.23726,48.2756,-7.64276e-05,1.86267e-06,1.37951e-06,7.64627e-05
729,1,-0.0220958,0.000354201,0.999756,1,5,-47,-1.23743,47.2814,-7.63899e-05,1.94042e-05,1.3425e-06,7.88273e-05
770,1,-0.022119,0.000704032,0.999755,1,5,-46,-1.2379,46.2875,-7.62649e-05,3.69107e-05,1.23122e-06,8.47363e-05
811,1,-0.0221596,0.0010584,0.999754,1,5,-45,-1.2387,45.2939,-7.60391e-05,5.43339e-05,1.05408e-06,9.34624e-05
852,1,-0.0222173,0.00141973,0.999752,1,5,-44,-1.23981,44.3005,-7.57195e-05,7.16374e-05,8.00773e-07,0.00010424
893,1,-0.0222922,0.00179121,0.99975,1,5,-43,-1.24126,43.3075,-7.52931e-05,8.87768e-05,4.79285e-07,0.000116407
934,1,-0.0223839,0.00217671,0.999747,1,5,-42,-1.24304,42.3148,-7.47639e-05,0.000105709,7.78761e-08,0.000129476
975,1,-0.0224919,0.00258092,0.999744,1,5,-41,-1.24518,41.3225,-7.41224e-05,0.000122392,-3.92578e-07,0.000143087
1016,1,-0.022615,0.00300967,0.99974,1,5,-40,-1.24769,40.3306,-7.3374e-05,0.000138782,-9.39822e-07,0.000156988
1057,1,-0.022753,0.00346856,0.999735,1,5,-39,-1.2506,39.3391,-7.25215e-05,0.000154853,-1.54486e-06,0.000171001
1098,1,-0.0229085,0.00395928,0.99973,1,5,-38,-1.25393,38.348,-7.15805e-05,0.000170574,-2.20956e-06,0.000184998
1139,1,-0.0230906,0.00447769,0.999723,1,5,-37,-1.25772,37.3575,-7.05403e-05,0.00018589,-2.92446e-06,0.000198846
1180,1,-0.0233101,0.0050169,0.999716,1,5,-36,-1.26198,36.3675,-6.93679e-05,0.000200684,-3.72624e-06,0.000212367
1222,1,-0.0235889,0.00555625,0.999706,1,5,-35,-1.26673,35.378,-6.80773e-05,0.000214916,-4.57669e-06,0.000225487
1264,1,-0.0239844,0.00603188,0.999694,1,5,-34,-1.27194,34.3892,-6.66754e-05,0.00022852,-5.37528e-06,0.000238109
1307,1,-0.0245969,0.00632676,0.999677,1,5,-33,-1.27753,33.4011,-6.48528e-05,0.00024114,-6.13535e-06,0.000249784
1350,1,-0.0255542,0.00627571,0.999654,1,5,-32,-1.28326,32.4137,-6.18051e-05,0.000252057,-7.15817e-06,0.000259623
1394,1,-0.0270206,0.00564205,0.999619,1,5,-31,-1.28874,31.4271,-5.5959e-05,0.000259979,-8.60789e-06,0.000266073
1438,1,-0.0285949,0.00476341,0.99958,1,5,-30,-1.29333,30.4413,-4.1676e-05,0.000259399,-1.0486e-05,0.000262935
1484,1,-0.0281846,0.00576385,0.999586,1,5,-29,-1.29724,29.4565,-1.53519e-05,0.000247627,-1.28859e-05,0.000248437
1533,1,-0.0261891,0.007997,0.999625,1,5,-28,-1.3036,28.4728,-6.73009e-06,0.000254217,-1.45382e-05,0.000254722
1584,1,-0.0267187,0.006985,0.999619,1,5,-27,-1.31147,27.4904,-1.09324e-05,0.000272978,-1.62444e-05,0.00027368
1637,1,-0.0288321,0.00348036,0.999578,1,5,-26,-1.31601,26.5091,9.93156e-06,0.000263403,-2.26459e-05,0.000264561
1691,1,-0.0287295,0.00253275,0.999584,1,5,-25,-1.31765,25.5291,4.34986e-05,0.000233914,-3.69526e-05,0.000240777
1747,1,-0.0290466,0.00367986,0.999571,1,5,-24,-1.32051,24.5508,5.75205e-05,0.000220139,-4.77526e-05,0.000232487
1805,1,-0.0303447,0.00401322,0.999531,1,5,-23,-1.32419,23.5744,8.10442e-05,0.000209271,-2.48794e-05,0.000225791
1866,1,-0.0269919,0.00626032,0.999616,1,5,-22,-1.32761,22.6001,0.000113616,0.000181639,1.65636e-05,0.000214885
1932,1,-0.0244201,0.0145893,0.999595,1,5,-21,-1.33525,21.6283,0.000106952,0.000157413,1.63722e-05,0.000191012
2015,1,-0.0268461,0.0371811,0.998948,1,5,-20,-1.3534,20.6599,8.6006e-05,0.000120141,-9.58138e-06,0.000148064
2112,1,-0.040209,0.107495,0.993392,1,5,-19,-1.40142,19.6968,2.56057e-05,2.68961e-05,-1.5272e-05,4.01533e-05
2218,1,-0.0869254,0.282879,0.955209,1,5,-18,-1.54615,18.7454,-3.62836e-05,-4.99439e-05,-2.52847e-06,6.17842e-05
2311,1,-0.207599,0.486824,0.848472,1,5,-16.8639,-2,17.7029,-0.000219075,-4.00032e-05,1.50768e-05,0.000223208
2312,1,-0.211652,0.48603,0.847926,1,5,-17,-1.90769,17.8224,-0.000216373,-4.10675e-05,2.07574e-06,0.000220245
2734,1,0.00122964,-0.374607,0.927183,1,5,-11.9007,-2,13.0624,1.18217e-05,1.74692e-05,-2.90342e-05,3.58875e-05
2825,1,-0.0317595,-0.235697,0.971308,1,5,-11,-1.7293,12.2062,1.15311e-06,1.5484e-05,1.3522e-07,1.55275e-05
2918,1,-0.043843,-0.130238,0.990513,1,5,-10,-1.57294,11.2904,-2.32044e-06,-2.99731e-05,8.38994e-06,3.12116e-05
3012,1,-0.046487,-0.0623283,0.996973,1,5,-9,-1.49271,10.4033,-7.83271e-06,-3.01912e-05,1.00082e-05,3.27571e-05
3106,1,-0.0467176,-0.0156246,0.998786,1,5,-8,-1.46248,9.54667,-2.0192e-05,-3.19691e-05,-6.62063e-06,3.83871e-05
3199,1,-0.0463104,0.0144798,0.998822,1,5,-7,-1.46532,8.72623,-1.7837e-05,-2.96612e-05,-9.18661e-06,3.58097e-05
3291,1,-0.0464332,0.0333172,0.998366,1,5,-6,-1.48781,7.9507,-2.02163e-05,-1.68684e-05,-1.12826e-05,2.8645e-05
3381,1,-0.044811,0.0463966,0.997917,1,5,-5,-1.52359,7.23335,-1.62488e-05,-3.76282e-06,-2.40381e-06,1.68511e-05
3472,1,-0.0440136,0.0503988,0.997759,1,5,-4,-1.56916,6.59259,1.42647e-05,6.04533e-06,-2.23872e-05,2.72253e-05
3561,1,-0.0451569,0.0431782,0.998046,1,5,-3,-1.61241,6.04978,3.15023e-05,6.76731e-06,-9.20995e-06,3.35114e-05
3650,1,-0.0445966,0.0370235,0.998319,1,5,-2,-1.6455,5.63096,3.48843e-05,4.97886e-06,1.59135e-06,3.52738e-05
3739,1,-0.043318,0.0256134,0.998733,1,5,-1,-1.67818,5.36808,4.20634e-05,4.52592e-06,1.33196e-05,4.43534e-05
3828,1,-0.0431351,-0.00656729,0.999048,1,5,0,-1.69122,5.27828,5.54566e-05,3.11737e-06,1.51701e-05,5.75785e-05
3917,1,-0.0428398,-0.0277029,0.998698,1,5,1,-1.66645,5.36443,5.81426e-05,-6.24155e-06,7.1885e-06,5.89168e-05
4006,1,-0.0425683,-0.0304033,0.998631,1,5,2,-1.64182,5.62988,3.92995e-05,-1.24752e-05,3.56656e-06,4.1386e-05
4095,1,-0.0425725,-0.0386665,0.998345,1,5,3,-1.61251,6.04981,3.17004e-05,-1.28255e-05,1.50516e-06,3.42298e-05
4185,1,-0.0421721,-0.0461557,0.998044,1,5,4,-1.57347,6.59362,2.10856e-05,-1.74425e-05,-3.1121e-06,2.75414e-05
4276,1,-0.0458201,-0.0459819,0.997891,1,5,5,-1.53127,7.23497,1.33888e-05,-1.66834e-05,-2.05996e-05,2.96974e-05
4367,1,-0.0479278,-0.0361826,0.998195,1,5,6,-1.49288,7.95165,7.18646e-06,3.82902e-06,-4.483e-06,9.29537e-06
4459,1,-0.0488702,-0.016888,0.998662,1,5,7,-1.46805,8.72669,-1.4935e-06,8.18156e-06,-2.05252e-05,2.21462e-05
4553,1,-0.0489193,0.0162359,0.998671,1,5,8,-1.46335,9.5468,1.38579e-06,1.54574e-05,-9.81943e-06,1.8365e-05
4648,1,-0.0453275,0.0653995,0.996829,1,5,9,-1.49653,10.4038,1.06353e-05,1.90941e-05,-1.60517e-05,2.71174e-05
4742,1,-0.0416148,0.130729,0.990544,1,5,10,-1.5792,11.2913,1.03677e-05,1.36031e-05,7.84994e-06,1.8819e-05
4847,1,0.00922232,0.371433,0.928414,1,5,11.8859,-2,13.0489,-6.57215e-07,-3.33019e-05,-3.51709e-05,4.84401e-05
4848,1,-0.0268877,0.234997,0.971624,1,5,11,-1.73439,12.2069,9.75633e-06,-1.9453e-05,-1.25938e-05,2.51438e-05
5251,1,-0.216458,-0.509803,0.832615,1,5,16.8512,-2,17.6907,-0.000230536,2.92786e-05,1.98821e-05,0.000233237
5351,1,-0.221187,-0.507555,0.832745,1,5,17,-1.88499,17.82,-0.000234964,2.77713e-05,7.04847e-06,0.000236704
5448,1,-0.0878824,-0.252202,0.963676,1,5,18,-1.53854,18.7448,-3.83304e-05,4.07997e-05,-5.17315e-06,5.62192e-05
5545,1,-0.0407874,-0.102988,0.993846,1,5,19,-1.40013,19.6967,2.63413e-05,-2.36668e-05,-2.29431e-05,4.21945e-05
5642,1,-0.0270968,-0.0366981,0.998959,1,5,20,-1.35297,20.6599,7.94722e-05,-0.000113379,-1.49322e-05,0.000139261
5726,1,-0.0246917,-0.014265,0.999593,1,5,21,-1.33479,21.6283,0.000106751,-0.000147491,1.59124e-05,0.000182763
5791,1,-0.027173,-0.00607568,0.999612,1,5,22,-1.32773,22.6001,0.000110745,-0.000177858,1.53573e-05,0.000210081
5851,1,-0.0303245,-0.00415293,0.999532,1,5,23,-1.32404,23.5744,8.17469e-05,-0.000202616,-2.58866e-05,0.000220014
5909,1,-0.0296314,-0.00325824,0.999556,1,5,24,-1.32038,24.5508,5.88073e-05,-0.000213122,-4.81641e-05,0.000226272
5965,1,-0.0289351,-0.00245924,0.999578,1,5,25,-1.31825,25.5292,3.66837e-05,-0.000235063,-3.74993e-05,0.000240846
6020,1,-0.0287402,-0.0037359,0.99958,1,5,26,-1.31601,26.5091,1.15285e-05,-0.000256966,-2.29444e-05,0.000258246
6073,1,-0.0268147,-0.00700942,0.999616,1,5,27,-1.31162,27.4904,-1.2016e-05,-0.000269432,-1.63871e-05,0.000270197
6123,1,-0.0262251,-0.00809621,0.999623,1,5,28,-1.30355,28.4728,-6.12091e-06,-0.000249063,-1.47971e-05,0.000249577
6171,1,-0.0282811,-0.00578369,0.999583,1,5,29,-1.2972,29.4565,-1.55368e-05,-0.000243433,-1.31282e-05,0.000244281
6217,1,-0.0286631,-0.00480199,0.999578,1,5,30,-1.29324,30.4413,-4.15263e-05,-0.000255018,-1.07208e-05,0.000258599
6261,1,-0.0270951,-0.00566295,0.999617,1,5,31,-1.28863,31.4271,-5.57289e-05,-0.000255651,-8.7634e-06,0.000261801
6304,1,-0.0256308,-0.00628556,0.999652,1,5,32,-1.28313,32.4137,-6.15556e-05,-0.000247758,-7.28351e-06,0.000255394
6347,1,-0.0246753,-0.00632742,0.999676,1,5,33,-1.27739,33.4011,-6.45647e-05,-0.000236893,-6.22424e-06,0.000245612
6390,1,-0.0240613,-0.00602697,0.999692,1,5,34,-1.27181,34.3892,-6.64085e-05,-0.000224323,-5.4501e-06,0.00023401
6433,1,-0.0236616,-0.00554799,0.999705,1,5,35,-1.2666,35.378,-6.78025e-05,-0.000210781,-4.63757e-06,0.000221466
6474,1,-0.0233775,-0.00500688,0.999714,1,5,36,-1.26186,36.3675,-6.91244e-05,-0.000196602,-3.77439e-06,0.000208434
6515,1,-0.0231518,-0.00446706,0.999722,1,5,37,-1.25761,37.3575,-7.03e-05,-0.000181868,-2.96043e-06,0.000195005
6556,1,-0.0229637,-0.00394837,0.999729,1,5,38,-1.25383,38.348,-7.13684e-05,-0.000166594,-2.23253e-06,0.000181251
6597,1,-0.0228023,-0.00345743,0.999734,1,5,39,-1.25051,39.3391,-7.23166e-05,-0.000150924,-1.55859e-06,0.000167363
6638,1,-0.0226585,-0.00299836,0.999739,1,5,40,-1.24761,40.3306,-7.31958e-05,-0.000134889,-9.48621e-07,0.000153471
6679,1,-0.0225298,-0.00256922,0.999743,1,5,41,-1.24511,41.3225,-7.39563e-05,-0.00011854,-3.98801e-07,0.000139719
6720,1,-0.0224163,-0.00216476,0.999746,1,5,42,-1.24298,42.3148,-7.46248e-05,-0.000101887,7.45631e-08,0.000126293
6761,1,-0.0223191,-0.00177914,0.999749,1,5,43,-1.2412,43.3075,-7.5171e-05,-8.49883e-05,4.7833e-07,0.000113463
6802,1,-0.0222389,-0.00140773,0.999752,1,5,44,-1.23977,44.3005,-7.56245e-05,-6.78691e-05,8.00839e-07,0.000101617
6843,1,-0.0221758,-0.00104631,0.999754,1,5,45,-1.23866,45.2939,-7.59644e-05,-5.05887e-05,1.05317e-06,9.12739e-05
6884,1,-0.0221299,-0.000691722,0.999755,1,5,46,-1.23788,46.2875,-7.62171e-05,-3.3174e-05,1.23115e-06,8.31328e-05
6925,1,-0.0221013,-0.000341474,0.999756,1,5,47,-1.23741,47.2814,-7.63653e-05,-1.56792e-05,1.34348e-06,7.79698e-05
6966,1,-0.0220899,-0.000167597,0.999756,1,5,48,-1.23726,48.2756,-7.64276e-05,1.86267e-06,1.37951e-06,7.64627e-05
37,1,-0.344405,-0.00695348,0.938796,1,6,-14,-3.23231,15.5707,-0.000126793,-4.6857e-05,8.04053e-05,0.000157281
128,1,-0.36088,0.00324799,0.932607,1,6,14,-3.26537,15.5776,-9.69643e-05,3.03081e-05,7.66866e-05,0.000127285
173,1,-0.24858,0.529389,0.811144,1,6,-16,-2.57021,17.2802,-0.000327148,-4.18596e-05,8.99774e-05,0.000341868
186,1,-0.0729227,0.364044,0.928523,1,6,-14.9282,-3,16.3662,-0.000106639,-1.52655e-05,8.76336e-06,0.000108082
187,1,-0.0456577,0.393445,0.918214,1,6,-15,-2.9817,16.4283,-0.000105292,-1.25966e-05,2.40326e-06,0.00010607
211,1,0.0422135,-0.536319,0.842959,1,6,-13.147,-3,14.7595,-1.75847e-05,-1.46434e-05,1.96815e-05,3.0183e-05
239,1,0.113942,-0.603316,0.789321,1,6,-13,-2.95949,14.6205,9.86477e-07,-6.50633e-06,7.00526e-06,9.61141e-06
266,1,0.0479331,-0.501989,0.863545,1,6,-12,-2.06565,13.5745,-9.96822e-06,4.26008e-05,-4.66021e-05,6.39215e-05
558,1,0.0994022,0.498267,0.861307,1,6,12,-2.08347,13.5772,-1.40325e-05,-4.63811e-05,-5.50482e-05,7.33378e-05
600,1,0.079391,0.580883,0.810106,1,6,13.0793,-3,14.6993,1.158e-05,1.80559e-06,-1.91705e-06,1.18757e-05
601,1,0.117993,0.61468,0.779902,1,6,13,-2.97718,14.6241,2.04404e-05,-1.37092e-06,-9.05959e-06,2.24002e-05
619,1,-0.0593446,-0.393252,0.917514,1,6,14.9687,-3,16.4031,-6.31493e-05,8.96307e-06,-1.48609e-05,6.54906e-05
633,1,-0.0471397,-0.40591,0.912696,1,6,15,-2.99139,16.4301,-6.26832e-05,8.37709e-06,-1.79466e-05,6.57377e-05
652,1,-0.248373,-0.534702,0.807715,1,6,16,-2.57473,17.2809,-0.000326544,4.72511e-05,9.69024e-05,0.00034388
689,1,-0.0205289,0.000165224,0.999789,1,6,-48,-1.2177,48.3889,-8.811e-05,-3.55383e-07,4.81912e-07,8.8112e-05
